signature,kind,file_count,num_columns,columns,example_dataset,example_source,department
35a5d7605205,csv,1,17,REF_DATE | GEO | DGUID | Sector | Indicators | Activity | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Non Profit Satellite Account by activity, seasonally adjusted at annual rates",Dataset#36100649.csv,statcan
569a17a4db01,csv,1,16,REF_DATE | GEO | DGUID | Sector | Indicators | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Non Profit Satellite Account by sub-sector (Total and Businesses), seasonally adjusted at annual rates",Dataset#36100648.csv,statcan
c9f239aa915b,xml-element,1,8,@Geography | @Alternative_measures | @Release | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @UOM | Obs,"Historical (real-time) releases of Consumer Price Index (CPI) statistics, measures of core inflation - Bank of Canada definitions",Dataset#18100259_1.xml#Series,statcan
36f4aec7e496,csv,1,16,REF_DATE | GEO | DGUID | Variable | Sub-sector | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,Employment in non-profit institutions by sub-sector,Dataset#36100617.csv,statcan
7dbde6cf302a,csv,1,17,REF_DATE | GEO | DGUID | Variable | Sub-sector | Activity | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,Employment in non-profit institutions by activity,Dataset#36100615.csv,statcan
63b1e5b5e353,csv,1,16,REF_DATE | GEO | DGUID | Housing estimates | Type of unit | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Canada Mortgage and Housing Corporation, housing starts, under construction and completions in centres 10,000 and over, Canada, provinces, selected census metropolitan areas",Dataset#34100143.csv,statcan
859b9d1ed738,csv,1,17,REF_DATE | GEO | DGUID | North American Industry Classification System (NAICS) | Variables | Unit of measure | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Canadian Co-operatives, selected financial data by Province and Industry",Dataset#33100217.csv,statcan
2f874eea6837,xml-element,1,10,@Geography | @Housing_estimates | @Type_of_unit | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs | @TERMINATED,"Canada Mortgage and Housing Corporation, housing starts, under construction and completions in centres 10,000 and over, Canada, provinces, selected census metropolitan areas",Dataset#34100143_1.xml#Series,statcan
2afa1c7c3cc1,csv,1,17,REF_DATE | GEO | DGUID | Co-operative characteristics | Variables | Unit of measure | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Canadian Co-operatives, selected financial data by categorical variables",Dataset#33100216.csv,statcan
03f4965570ab,csv,1,15,REF_DATE | GEO | DGUID | Tourism share | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,Tourism share of gross domestic product at basic prices,Dataset#36100235.csv,statcan
1167f4efacc2,csv,1,17,REF_DATE | GEO | DGUID | Prices | Industries | Seasonal adjustment | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Tourism gross domestic product, constant prices",Dataset#36100234.csv,statcan
165e68451203,csv,1,16,REF_DATE | GEO | DGUID | Seasonal adjustment | Industries | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,Jobs generated by tourism,Dataset#36100232.csv,statcan
af0f5fc3a440,csv,1,17,REF_DATE | GEO | DGUID | Prices | Seasonal adjustment | Products | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Supply of tourism commodities, constant prices",Dataset#36100231.csv,statcan
a7113033c5ad,csv,1,18,REF_DATE | GEO | DGUID | Prices | Seasonal adjustment | Indicators | Products | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Tourism demand in Canada, constant prices",Dataset#36100230.csv,statcan
511372ffe945,xml-element,1,10,@Geography | @Seasonal_adjustment | @Industries | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs | @TERMINATED,Jobs generated by tourism,Dataset#36100232_1.xml#Series,statcan
8d022342cf4a,csv,1,16,REF_DATE | GEO | DGUID | North American Industry Classification System (NAICS) | Sales | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Advertising and related services, e-commerce sales",Dataset#21100231.csv,statcan
f359378ec4c2,csv,1,16,REF_DATE | GEO | DGUID | North American Industry Classification System (NAICS) | Type of client | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Advertising and related services, sales by type of client",Dataset#21100035.csv,statcan
d919b53b6e89,csv,1,16,REF_DATE | GEO | DGUID | North American Industry Classification System (NAICS) | Industry expenditures | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Advertising and related services, industry expenditures",Dataset#21100034.csv,statcan
f670d8230078,csv,1,16,REF_DATE | GEO | DGUID | North American Industry Classification System (NAICS) | Summary statistics | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Advertising and related services, summary statistics",Dataset#21100033.csv,statcan
a1ba1f9d6918,csv,1,16,REF_DATE | GEO | DGUID | Variable | Resin | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Physical flow account for plastic material, by resin",Dataset#38100151.csv,statcan
f8d59867e274,xml-element,1,9,@Geography | @Variable | @Resin | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Physical flow account for plastic material, by resin",Dataset#38100151_1.xml#Series,statcan
5f1cd9808e13,csv,1,16,REF_DATE | GEO | DGUID | Variable | Product category | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Physical Flow Account for Plastic Material, by product category",Dataset#38100150.csv,statcan
e5f1f2c70aa8,xml-element,1,9,@Geography | @Variable | @Product_category | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Physical Flow Account for Plastic Material, by product category",Dataset#38100150_1.xml#Series,statcan
40b8be4162f6,csv,1,17,REF_DATE | GEO | DGUID | Issue(s) identified over length of case | Case unit | Number of years since case initiation | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Active and inactive family law cases, by number of fiscal years since case initiation",Dataset#35100225.csv,statcan
43079546eccf,csv,1,16,REF_DATE | GEO | DGUID | Issue(s) identified over length of case | Elapsed time and median days from case initiation to first disposition | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Family law cases, by elapsed time and median days from case initiation to first disposition",Dataset#35100224.csv,statcan
78a14091f078,xml-element,1,10,@Geography | @Issue_s__identified_over_length_of_case | @Case_unit | @Number_of_years_since_case_initiation | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Active and inactive family law cases, by number of fiscal years since case initiation",Dataset#35100225_1.xml#Series,statcan
ed801f609f01,xml-element,1,9,@Geography | @Issue_s__identified_over_length_of_case | @Elapsed_time_and_median_days_from_case_initiation_to_first_disposition | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Family law cases, by elapsed time and median days from case initiation to first disposition",Dataset#35100224_1.xml#Series,statcan
0abd08c74148,csv,1,17,REF_DATE | GEO | DGUID | Issue(s) identified over length of case | Type of event | Statistics | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Number of events in active family law cases, by type of event",Dataset#35100223.csv,statcan
b7e89d21b017,csv,1,18,REF_DATE | GEO | DGUID | Farm type | Revenue class | Estimate type | Estimates | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Farm operating revenues and expenses, annual",Dataset#32100136.csv,statcan
32d99df72408,csv,1,16,REF_DATE | GEO | DGUID | Issue(s) identified over length of case | Case unit | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Family law cases, by type of case",Dataset#35100222.csv,statcan
397867092a5e,xml-element,1,10,@Geography | @Issue_s__identified_over_length_of_case | @Type_of_event | @Statistics | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Number of events in active family law cases, by type of event",Dataset#35100223_1.xml#Series,statcan
cdebf1ce54af,xml-element,1,9,@Geography | @Issue_s__identified_over_length_of_case | @Case_unit | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Family law cases, by type of case",Dataset#35100222_1.xml#Series,statcan
4c2d6fb232b6,xml-element,1,10,@Geography | @Level_of_court | @Type_of_case | @Number_of_years_since_case_initiation | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Inactive civil court cases, by number of fiscal years since case initiation, Canada and selected provinces and territories",Dataset#35100117_1.xml#Series,statcan
cfb77c07d260,csv,1,17,REF_DATE | GEO | DGUID | Level of court | Type of case | Number of years since case initiation | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Inactive civil court cases, by number of fiscal years since case initiation, Canada and selected provinces and territories",Dataset#35100117.csv,statcan
967544eecaf6,csv,1,17,REF_DATE | GEO | DGUID | Level of court | Type of case | Elapsed time from case initiation to first disposition | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Active civil court cases, by elapsed time from case initiation to first disposition, Canada and selected provinces and territories",Dataset#35100116.csv,statcan
1049472ab13d,xml-element,1,10,@Geography | @Level_of_court | @Type_of_case | @Elapsed_time_from_case_initiation_to_first_disposition | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Active civil court cases, by elapsed time from case initiation to first disposition, Canada and selected provinces and territories",Dataset#35100116_1.xml#Series,statcan
51192554d5ab,csv,1,17,REF_DATE | GEO | DGUID | Level of court | Type of case | Type of event | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Number of events in active civil court cases, by type of event, Canada and selected provinces and territories",Dataset#35100115.csv,statcan
8c7cfcebd1ad,csv,1,17,REF_DATE | GEO | DGUID | Level of court | Case unit | Type of action | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"General civil court cases, by type of action, Canada and selected provinces and territories",Dataset#35100114.csv,statcan
33ddc848692f,xml-element,1,10,@Geography | @Level_of_court | @Type_of_case | @Type_of_event | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Number of events in active civil court cases, by type of event, Canada and selected provinces and territories",Dataset#35100115_1.xml#Series,statcan
4662cad6fa3a,xml-element,1,10,@Geography | @Level_of_court | @Case_unit | @Type_of_action | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"General civil court cases, by type of action, Canada and selected provinces and territories",Dataset#35100114_1.xml#Series,statcan
c8df49cd69df,csv,1,17,REF_DATE | GEO | DGUID | Level of court | Type of case | Case unit | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Civil court cases, by level of court and type of case, Canada and selected provinces and territories",Dataset#35100112.csv,statcan
76751e0f52b0,xml-element,1,10,@Geography | @Level_of_court | @Type_of_case | @Case_unit | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Civil court cases, by level of court and type of case, Canada and selected provinces and territories",Dataset#35100112_1.xml#Series,statcan
5097b656dbcd,csv,1,16,REF_DATE | GEO | DGUID | Airports | Domestic and international itinerant movements | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Domestic and international itinerant movements, by geography, airports with NAV CANADA services and other selected airports, monthly",Dataset#23100304.csv,statcan
d14f6d5db399,csv,1,17,REF_DATE | GEO | DGUID | Airports | Domestic and international itinerant movements | Type of operation | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Domestic and international itinerant movements, by type of operation, at airports with NAV CANADA services and other selected airports, monthly",Dataset#23100302.csv,statcan
e298cc83f273,xml-element,1,13,@Geography | @Gender | @Age_group | @Sub-population_of_children | @Elementary_school_language_and_type_of_program | @Preference_for_daycare_in_the_minority_official_language | @Statistics | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Language of daycare attended and preference for minority official language daycare, among children in a minority official language situation",Dataset#42100102_1.xml#Series,statcan
2473768e6dfe,csv,1,16,REF_DATE | GEO | DGUID | Airports | Maximum take-off weight | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Itinerant movements, by aircraft maximum take-off weight, at airports with NAV CANADA services and other selected airports, monthly",Dataset#23100301.csv,statcan
0e5351cec07a,csv,1,16,REF_DATE | GEO | DGUID | Airports | Type of power plant | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Itinerant movements, by type of power plant, at airports with NAV CANADA services and other selected airports, monthly",Dataset#23100300.csv,statcan
25802db95a8e,csv,1,16,REF_DATE | GEO | DGUID | Airports | Flight rules and runway 88 | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Itinerant movements, by flight rules and runway 88, at airports with NAV CANADA services and other selected airports, monthly",Dataset#23100299.csv,statcan
adadf71cf0c3,xml-element,1,11,@Geography | @Seasonal_adjustment | @Prices | @North_American_Industry_Classification_System__NAICS_ | @Release | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Historical (real-time) releases of gross domestic product (GDP) at basic prices, by industry, monthly",Dataset#36100491_1.xml#Series,statcan
acbad0233bda,csv,1,16,REF_DATE | GEO | DGUID | Airports | Type of operation | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Itinerant movements, by type of operation, airports with NAV CANADA services and other selected airports, monthly",Dataset#23100298.csv,statcan
08cea3205d01,csv,1,16,REF_DATE | GEO | DGUID | Airports | Civil and military movements | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Aircraft movements, by civil and military movements, airports with NAV CANADA services and other selected airports, monthly",Dataset#23100297.csv,statcan
ba4cdd76f57c,csv,1,15,REF_DATE | GEO | DGUID | Operational and financial statistics | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Operating and financial statistics for major Canadian airlines, monthly",Dataset#23100079.csv,statcan
7f38a9453cc4,xml-element,1,9,@Geography | @Operational_and_financial_statistics | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs | @TERMINATED,"Operating and financial statistics for major Canadian airlines, monthly",Dataset#23100079_1.xml#Series,statcan
93adbfb78d2b,csv,1,17,REF_DATE | GEO | DGUID | North American Industry Classification System (NAICS) | Service detail | Seasonal adjustment | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,Monthly survey of food services and drinking places,Dataset#21100019.csv,statcan
12824e809a25,csv,1,16,REF_DATE | GEO | DGUID | Type of employee | North American Industry Classification System (NAICS) | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Employment for agriculture and support activities, monthly, unadjusted for seasonality",Dataset#14100481.csv,statcan
26ac2ea2d97d,xml-element,1,13,@Geography | @Gender | @Age_group | @Sub-population_of_children | @Elementary_school_language_and_type_of_program | @Official_language_of_daycare_and_reasons_for_attending | @Statistics | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Language of daycare attended and reasons for attending a daycare in the minority or majority official language, among children in a minority official language situation",Dataset#42100101_1.xml#Series,statcan
d1c22149ef8b,xml-element,1,10,@Geography | @CON_North_American_Industry_Classification_System__NAICS_ | @Service_detail | @Seasonal_adjustment | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,Monthly survey of food services and drinking places,Dataset#21100019_58.xml#Series,statcan
7c9a2da46f3e,csv,1,16,REF_DATE | GEO | DGUID | Estimate | North American Industry Classification System (NAICS) | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Employment and average weekly earnings (including overtime) for all employees by province and territory, monthly, seasonally adjusted",Dataset#14100223.csv,statcan
5b939364c4c2,csv,1,15,REF_DATE | GEO | DGUID | Estimate | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Employment, average hourly and weekly earnings (including overtime), and average weekly hours for the industrial aggregate excluding unclassified businesses, monthly, seasonally adjusted",Dataset#14100222.csv,statcan
24b87bd47ece,csv,1,17,REF_DATE | GEO | DGUID | Type of employee | Estimate | North American Industry Classification System (NAICS) | UOM | UOM_ID | SCALAR_FACTOR | SCALAR_ID | VECTOR | COORDINATE | VALUE | STATUS | SYMBOL | TERMINATED | DECIMALS,"Employment, average hourly and weekly earnings, and average weekly hours by industry, monthly, seasonally adjusted",Dataset#14100221.csv,statcan
6d6290c2016f,xml-element,1,10,@Geography | @Type_of_employee | @Estimate | @CON_North_American_Industry_Classification_System__NAICS_ | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Employment, average hourly and weekly earnings, and average weekly hours by industry, monthly, seasonally adjusted",Dataset#14100221_14.xml#Series,statcan
e9f46b686674,xml-element,1,9,@Geography | @Estimate | @CON_North_American_Industry_Classification_System__NAICS_ | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs,"Employment and average weekly earnings (including overtime) for all employees by province and territory, monthly, seasonally adjusted",Dataset#14100223_14.xml#Series,statcan
9236f9b1f09d,xml-element,1,10,@Geography | @Overtime | @North_American_Industry_Classification_System__NAICS_ | @VECTOR_ID | @SCALAR_FACTOR | @NB_DECIMAL | @DGUID | @UOM | Obs | @TERMINATED,"Average weekly hours for employees paid by the hour, by industry, monthly, unadjusted for seasonality",Dataset#14100255_1.xml#Series,statcan
